id,currency
tie-ba717672ec384d948399bd8c791fc782,PHP
tie-2d022851107f4e1db891abbb8387153f,EUR
tie-7f0c7e3e676e47d0aafa91cf82128f56,AED
tie-5f4be769517c456694209a84d174522c,CAD
tie-26214ccb3d80403e984e02998361d061,USD
tie-1ff6a19a4d8e48caa2a567bf0e315ca2,CAD
tie-c7d7a2c8b6d849d093d43810ff7e0cb2,CAD
tie-baf35a0de208441195bcc13e400e0c0c,HKD
tie-bc04f3b829d2431cb5fae11b1190f4a0,EUR
tie-b1d80466a3d54af198eac8d91a46e183,EUR
tie-78255e1de6494cfb961a5b82a3c123af,USD
tie-dcb81555ad224bfba1bfce4545edb5fa,EUR
tie-bea4617a50ee4944bad24b4edf01a11a,USD
tie-9cf94a59451d467d9d970dabaf217612,CAD
tie-39583105c1074c26a2b96bb2014db2bd,MXN
tie-49edc63d55f24009bdc794a0e7038580,USD
tie-85dc8514223241caa4d61bbf6a3731fe,CAD
tie-22701e5811fc47d3b7caff49a64d388f,EUR
tie-fb68d5d49deb420ea7dda7989d5e1cb2,USD
tie-7ace6307b8334fac971e9bbd14375508,USD
tie-a9cf79b6da1148c48a96b4a07771c8c3,USD
tie-9852d9b9957a4adb80ad5a0d9048a4b6,MXN
tie-8da94ef136e14c1ca71ade50df9906c8,USD
tie-207aa02cf7b1433faf59ce84e523c264,EUR
tie-ef5ecefdec78413088c166ea0c58c553,RUB
tie-dde0859dcd45432b815393fa10adfe93,USD
tie-5a6dfd968e444008b8f7fb1e64dff274,SAR
tie-d952ce6d89c54e22820fc027ea8bb8e4,JPY
tie-64e18cd4976441b199fde337098fa963,GBP
tie-fc4760cec36c4915813cc530f9578112,USD
tie-6d34bd8c675c422d94e2057b9323d22e,LBP
tie-fe74ea7c2af143ec88e74eff74df47f1,EUR
tie-b700ecf694f749dda9d40116c5388891,CAD
tie-7d3b2cb67c5d4a70b2ad546473c9c7ad,EUR
tie-e040835b3dfc417aa863cfb7024344a8,USD
tie-dd2e627a9a6348a79498f2392bcd5633,KWD
tie-b155d8663455406096a529ce52e9b9cd,EUR
tie-a008dba48e4e48b197d0c34a33d138a5,USD
tie-b0cdd5aee6fd43c3ab06e401662a2479,CAD
tie-018c5c47684f4ee1a4950b92be71a3ce,USD
tie-680d740fe7db4cb4924992e164e24c07,AUD
tie-c33fdd07d8224e59812cf1e23a6c2b67,USD
tie-c788c903ee434c33a2bcfd958c9e20e5,CAD
tie-64eabc6d5eb841a5b19f7cd9aa5f7dff,USD
tie-e030ead6847f4a829bc004086ec93ad0,EUR
tie-ba453c6e98e946eaa61ebc1ea957c04e,MUR
tie-f598a16bce814a1fa57c710ce2620cca,USD
tie-19abca7d408045a4bb6be3b89207b2eb,CAD
tie-e681f3bdcbcf4480a6c03ad6eeec93b0,USD
tie-c6cfb8163cf340f5b834c4884d477174,USD
tie-a1b9505bf5b84a1fb641f7fe5fa44f1e,EUR
tie-ae4c4ac23d1d48c6a41831dea1f92ea3,EUR
tie-b34d064976e2429d89e24b07687698cb,CRC
tie-ff13b8cffda14962baeaa97a7095f899,EUR
tie-27fa846f81c7455d8c88efada759f92a,HUF
tie-6b204e5e1cd149398c4b71b2ebf4e2b9,CAD
tie-770de2e20cc44aff98f2f018a894933a,USD
tie-4f71f7b2162049b4b715392c4eb58ade,XOF
tie-31264d50c33a456dae3f5806caec61ba,USD
tie-7f360d2c1e6946daad338d9d9b8c87fd,CAD
tie-e0d5966c628c40d194669d7fad133b90,CAD
tie-9c0024acf6e2499a990ed81dfda0a47b,CAD
tie-8de17754a6c94e39a0ef89d1376343c0,USD
tie-eb49d291fbf2424e907989aff89c3a23,SAR
tie-2b18979111e54398a75d4177fd498a97,CAD
tie-b03e7284ae5a444b8d6d4e72bc2b9bc3,KRW
tie-d8e6eba7b8564c128c8ea0ec69e37acb,CHF
tie-c3992343c7464dcfa340e1991880ac4a,EUR
tie-69112b09c96543839052c64becd53c12,USD
tie-308d0acb59cb4a92a1bff9e66d6c729b,CAD
tie-ddcf48df6a234c5c9d7d4d29b32faceb,AED
tie-d0dc9cb2551a4dc9a19f0370d59d515e,XOF
tie-10511a9edea64736abca8396915dd616,CAD
tie-932f6a38e60c4aaca8391aa91c4dc67e,AUD
tie-80319601d3c443b9af0bdd01d44c85f8,VUV
tie-f28c0209d0354374b303f41b2b4b077c,USD
tie-4c8ac2016d804ccda561cd10513c68a0,RSD
tie-caedb67ace4f4db38deeef40d9d041dd,KRW
tie-9dc094195ea54da5a379e4582dca1ae7,CHF
tie-fbffc73735d0413597e22d856f1c0c23,CNY
tie-90ae75c5f13a44929b84d98ac15b1913,CAD
tie-8bf72c3b6c4d46dd839e129add8a1b4f,EUR
tie-d6ecccaca62a4676917a7150c2192440,USD
tie-739e566e54014f7e89af92a1278a448c,HUF
tie-71531650eef9416cb707dc942468c561,RUB
tie-5052e22c2f5a42d48293e70648282f8a,EUR
tie-2dbc0ff2291b4a499759e44d3179c4c2,GBP
tie-f8033fc26d414fb4876221906c639adc,CLP
tie-5f1afe3e4b3a41dc91add3361f04619d,CNY
tie-c07b268e66184e2093cb9bf3ab0ebf7e,USD
tie-c3514486ac5b409e9d3e746acd79799f,EUR
tie-752f4c1de658427fb129e66601474e65,CAD
tie-4c3c1bc93ff74dc793d46fd98c1d086e,XOF
tie-a1b0ea804a6b40ca8887977ff31764a1,PEN
tie-c8f5c39d66774ff39708a6f6cad6b18c,USD
tie-4d497dd7d85548f98acbfce41f95d6c0,CAD
tie-79fce685e2a84ee3a2ac3cc08b90ce05,USD
tie-aa753e25ab2b4290b1991404a59d3245,XOF
tie-0cc083365e0740139cab62f4e7874a1b,MYR
tie-cc54b2c03ebe481b89c62a232199c109,CHF
tie-4f9b4870077b48a28c6057f5d9fb03a6,AUD
tie-7317f31666604834b5edb2e1b29de3b7,USD
tie-5ace9da716834e40aabbfc3346edbd33,CAD
tie-53efdbdb98c14072a9f02cb9c5d47db6,SEK
tie-299347d504494e03b70406c50b0cb706,USD
tie-9132a39796a545fca8cd2b8b5d777cb8,GYD
tie-566c89674e8e4f5a81580126f2fda01b,VEF
tie-522bd8ab8d75473ca016d7c52d298648,AUD
tie-2da0be601c704f839073d3a34b73e9cb,RUB
tie-26cb6f0b7a4548df811f5584e9afb329,EUR
tie-81e3876a05cc4ed88b28ac3f2a1026ce,CAD
tie-288a5afc7c5b4effaf0820a70665d00a,EUR
tie-2124914d1a96471d840a8e49ea39c123,MXN
tie-195070486af84446bd8a5de3f7492b64,EUR
tie-ab5fe0010ef04116965e16dcf44be21b,USD
tie-7b61aa870cf94313b6c54622868239bf,EUR
tie-d703ea7ae883442cb0ebda371def5d8d,RUB
tie-92cd72b057944da7b539dd73718a1049,KWD
tie-713f641192164f22b5e817956461d99d,USD
tie-5c6befb79e6e43c1a37fc3a0edea8ed8,CAD
tie-0058ddb0669d4c3f9aa16c8ed7764a71,USD
tie-60f87630896444a6a9ca1fc77bfdc3c5,USD
tie-0aaa70492f6c4300ae42966265fe7049,USD
tie-7da2802a19504826a1e62345287b2769,HNL
tie-0e26d599a1c64e9ea84c35b50082edcb,USD
tie-d172db81b4d34c9d8800cf39a0b73782,AED
tie-1178ffb26a914f3490c49695dc85a488,GBP
tie-45d34e057933418ebad3a52659de3e46,BGN
tie-90bd899a251c423ba7df7c617ed83e89,CRC
tie-d4d3e575dc0446e38e83fb75f1c1aed9,USD
tie-dcc0c684da324e629a25757aeec56f7f,SAR
tie-0e3b90ce844946b3a7d27e24a8cff545,COP
tie-e73907a50ea04d52afb4d1f1026d3693,USD
tie-a471a14d58af48a59e42957d803dab16,EUR
tie-fd2a2cbf49e04b4283cbc2ab66f3b0d8,USD
tie-a9e92718471a471ebcdedb57a9acea45,EUR
tie-63ee7a28626e4b81bdb13ef9f7f842c3,BRL
tie-e6e4c0a53ed349c8b9fd7627a3e0b557,USD
tie-da4e154308d842bfadf7ae3eea0f96e7,USD
tie-b2056a43c4074729b0a94bb3a72b4486,CAD
tie-aa39fcde40234cb197b896cf07321601,AUD
tie-dca3516efdc54a5688fec2de4bdab3e9,SEK
tie-272f76a0778744d6b9516c0079d07b7d,USD
tie-4618c3a27e854eeba9d45aecbc260c63,USD
tie-b90dfbe357f8402cae7cb4d7a7e0f8ef,CAD
tie-bcf9610f6ea54827a8f2ada6a244ba85,EUR
tie-90078b581593452390b07b35ba64a913,LYD
tie-cc8c81a170eb48d1a048bb9bd2082e92,USD
tie-1eebcb276c114064a85e86536dd856b5,CAD
tie-ffb0d96bfce84948a3038aeece2ad8ab,XCD
tie-27f21c55049f44d88d23000615915282,GIP
tie-f8e50b384fbf43248a8b4105f074d78d,RUB
tie-f4ff60ac65364218bb9a6cade864fb1a,SEK
tie-aaa4f65d50024f69b3d60dbd012a6f4c,USD
tie-f6e5733df75c43098348a451e98e4237,GTQ
tie-42f66de634014fe29bf6681a94dd3c15,MYR
tie-939cc723db91494bbc4d76800fcfe0c7,JPY
tie-e707389a5313443482351b573472d5b5,USD
tie-b9a815bd938b4c2eaa32322ee9ee3655,XAF
tie-39b1959b2e3c4070bf0c134b52f54f80,USD
tie-304a4fcc65924c7fa162f8abf0860fca,CAD
tie-c732d3b798614084bc840630f9b6f23d,JPY
tie-8e0c8dc84aa74c7bb62b871f803fd022,EUR
tie-e17fd9f7e3724735b64c1bc36dca50fc,USD
tie-fd4e4b35e7f044c4a2cbec2135f95bd5,CAD
tie-d6725d69f1b24ec3bb82983655cd041a,USD
tie-579e832181b844acb96f07d94c8cc514,CAD
tie-314eb4b7ac7f4c5591eb25941a433e5c,EUR
tie-bd498d4d10624774b44098b99a04eb63,CHF
tie-85835cc93ccc4fc29054143edbcd5bde,KES
tie-1ca97926974d411e936ebec26a2d28a3,ETB
tie-7233afe6d8d8415589743a6a69d64aea,SAR
tie-1a2b53f8a1524682808117f3075b8dcf,GBP
tie-6e15291c8c0a40d39dbb1a0e3c9ce5ae,RSD
tie-34d403c54d03419e8c24fefddb511ab3,CAD
tie-446fc4e10293429793eb03f89ad6e4b4,XAF
tie-007c538bef8a4c219d85d694da8eef73,SGD
tie-d4706b9a10ec4e5a86d12565dfc70b52,EUR
tie-7f7bdf0760664e1c89c2468be9d56b13,USD
tie-5e274eaffc76491799bda4fa7abe6e82,LBP
tie-e97a9d8bbcca40fca449c1bf7ec45296,AED
tie-fff6ccb3ed4048d3bf6bd1dba8a9af77,USD
tie-a9dd6a0ac4fd4c4a9507124e9e028b99,ISK
tie-e0eb98cc4fe5488a852fb552dfc043c2,HKD
tie-dba39c620544453597e86f13c2d397e4,JPY
tie-155250fb5c054c40846cb030a3689539,KRW
tie-7804e4930baa4ceaa122a03608777f66,CAD
tie-20494130bdea40e890bcc4570fa8288c,EUR
tie-661eaf6aef3c48ca9aea831d0590739b,USD
tie-23ba572fab8e44d38ef5469c2a6add14,EUR
tie-b8b4eb429b934243afc9fbdec0d075fc,ISK
tie-44a60aca028743ceac7f5ecfdc0a815a,EUR
tie-6382ce2427a84bba853c9960c8811ce7,USD
tie-882468864cd84be3b6a138abd657afc8,HKD
tie-f9d2260693c84cada8c349f685710506,XCD
tie-b202300b01ed49ecb819e9328c4f8ec3,EUR
tie-94e43971296f4a4da752d5cb7eac127e,JMD
tie-63b7d066a74845ae9c948d8bf6575486,EUR
tie-27b57cd2cf0a4582b9e20440085e080d,CAD
tie-6aab65f8c4b5442e8f9eab4de3381efc,MVR
tie-6fc41f5c4e2e4424afb4e69835cdca51,AUD
tie-e0adf1d28efe462a8ca8da66f88f94fa,GBP
tie-c490eaec7b3544eabf9a2163b036781e,USD
tie-3f48c07747f04cd3832a7997d4f347c8,DOP
tie-5ec7679155b94f3ab0b82ec373b9ce1e,EUR
tie-3a9e69ca9b0b4b4c9efc7b9443fc1eee,EUR
tie-5bfd392ab5754ac0a00f9708356cc839,USD
tie-8e82edf71ff84fa587f934bea291504a,USD
tie-6544e04952ef4826838e75a8900e4e3d,JPY
tie-f5a737b1187c4678851d959e02da146d,USD
tie-879249a185a84c3396d6b597ee21d27b,UGX
tie-f012c52738b8490988d2b0b991894d34,JPY
tie-5f6766a12a1c4281a1c35da6bd02005e,EUR
tie-08879df6401f46ceae76ddd3934cf27b,MYR
tie-6d5211bc438b44ac83bac3f44e24ee66,EUR
tie-6c722ce9090e4877a2e7a8e4ed77ed7f,USD
tie-3cd4ffb26b1f49c1a94615baf2efe6aa,CAD
tie-d8cba4b7c4fe4f60a57a71abe33a9111,AUD
tie-95fa3003d8a541119bd775dddac0e881,CNY
tie-5afca7138fad421f8f3f58fa4eed128a,CAD
tie-e37890ed80d44bb7a3e7b30830f6b0d8,SGD
tie-013a058495394d42a8a0a1d8ab7072aa,RON
tie-5bcb6e26ee694fdfaa26a11d93e670db,EUR
tie-e1539923b0fc4f318a97a0921553ae4d,EUR
tie-c08a0181fedb4182b2949dab0278e100,USD
tie-40a4c445cb364341bfe4d64f7b35def4,KRW
tie-4173b68f79ca465294fafb3df612b8db,CAD
tie-c00ef20cac4a490792cad4f06a573d08,MXN
tie-16deee308e70416db785d9970ebe3a40,USD
tie-d0f400b2fa914fb3aa9f81c4e4f61207,USD
tie-dab1e75bb4d64e7d8e3d7945afed649c,LYD
tie-0fe484b094d54759be85e9759347177c,EUR
tie-57d82bd498404104a36d37ccc603b07e,EUR
tie-66030d73107949f58a498cdec14169ad,HKD
tie-48cfbec575854a858f82d1ed2bfbf326,USD
tie-75ef67494d7a42a08d60c74eaba5122a,USD
tie-12eacae67a8b4b3893a7da6292681cc3,EUR
tie-2e5063c4baf64e2a94f91f59b33c1951,USD
tie-ce68c8fa047341da9c57e47b538c0bb1,CHF
tie-28aebe3058664d8ba74fe66d7355bdd6,EUR
tie-4b55c1bd000c40a5b9c3e715e73d9269,USD
tie-c3f72c152b3a4c558d20e7c6496574da,EUR
tie-49c19c27bd914b4bafc0b9a7042441f2,KRW
tie-4504c6a384084b17bb82e0e3f3e54c00,EUR
tie-15d9d7ef0c864805b63c027b7c5a3c51,CAD
tie-d29b49ba02bb4238af95c9370cbbb19f,CAD
tie-8e1661aeaff149679b31f55a05474dcb,CAD
tie-76694789ddbd4d35b3e760a5666c12a1,NOK
tie-60ed68ea86f6467797978348b99e45e8,MRO
tie-7afd0c4e2220448fa4ea5eb034fcff61,EUR
tie-8e69e21c911942bab785f7ce454ea6f1,USD
tie-f8b275020375496fa4dc8c64a1dae372,CAD
tie-c2064857f61245e58eda2f6ffd29d152,USD
tie-52716d8202724043b410ba9487221518,HKD
tie-898f129f50e44b9c926bdfd99317f8a9,HKD
tie-3df2e39ce75c4b29b54fce3530e744f9,CAD
tie-58586e9080c84967b7c76e99688e60b1,USD
tie-1a2d00e065a94f879514634b6623bc2b,USD
tie-86e9dc3f6d5d4d57bf6e5f4eba8e61b3,CAD
tie-dc506c1b44264a8abef3eefbc4c45b04,EUR
tie-24f4a432618d435195fdbd100ce0afab,USD
tie-0647fb679dec4b38a04d15becfdf0dee,EUR
tie-b78d985a99834802a1bdb79d02426b78,CAD
tie-22d26991b06647cca5bb9e75e9c855f9,ILS
tie-e61b815fa8f14b67a2c203dc095b4617,JPY
tie-e33ef79870c0414191f72ab972d80c7b,CAD
tie-886a234885f24a17b9ca845f5a0d631f,DOP
tie-ac588d21690f48ad8cbfd0365a2dd625,SEK
tie-1d551597c82645d2a662da25fa4afbc9,EUR
tie-223f7ce0cef9457fb989ceb91837916c,NZD
tie-d7d922ceb3ee40efb1e8c67ca965863a,CNY
tie-962dba550d8043319324ee3729236b75,VND
tie-4a1f1fd21cfd40cc96eb23aa1f7bb151,CNY
tie-8a235109502341039da67811b565890b,KGS
tie-477c6dbbc6844f679d70e40e75172263,USD
tie-234adfb0b8ef4ca6a50988817ec43a1b,CAD
tie-edfe868424c441ae91bf185d0d124eb5,HRK
tie-f732b76730104ff9a092bcc7ac23e6b2,EUR
tie-b9d9bf80bda94c409fe682795c149cc4,BWP
tie-012c55d05ac84f69ab166288a99ee82b,UYU
tie-fae0b63aa11f4d6b9ae5d07959d8445c,USD
tie-ee3019f0033c4d72a1cf1c7900ee55b3,CAD
tie-99d95efdea234713bb77fce2cdeec750,EUR
tie-5779b85a6a234b0385076051653d1cb5,AUD
tie-149bb16a439a4de682cc4099c7d2fe6a,USD
tie-4755ece4c1f3450fb0d6a65c2b16195c,UAH
tie-8db2d6cb2ea74053a72eaf9c75847610,RUB
tie-4edab721406e45ada9735f7f9d332d7b,DKK
tie-ff33c845b4f3465faa7884a37500c049,USD
tie-54e0282754944272be2fa634e2802749,AUD
tie-190309b772cd466494d6ea21bd76d4e1,QAR
tie-d6007dc13f18441a9b9e65de306d9617,EUR
tie-ae9c48b6e6b74972a1c3a5faf910f1c9,USD
tie-df648cb2d71d42a893c8916786bbc8a9,EUR
tie-8016087959d746218f416f0d016605ee,KWD
tie-20328ed9c8d443a4830d2c2450115c72,USD
tie-17034ad9dcd945ff95ec02247ba8a1f9,MUR
tie-97dbcbcf9fc345cabf34ce544cd412d5,GBP
tie-64cb65232b1542f6aa85d095cf67d7ee,BRL
tie-a445d3aba5aa4dc38352b36f5c88e4f0,USD
tie-fd6dfe07a24949ada51b0f500129ae28,XAF
tie-6187233170234efb9733b84008a14a26,EUR
tie-4d5f01537b5a48209a351faf9a363f56,CAD
tie-a3ec25e18a7149389b2335047d1a7ea0,CAD
tie-d24d3b7106b643bb8436b8f2ff1b0d55,USD
tie-3f608893ef984a8380695964e85b8baf,DOP
tie-36ac4d92eee34314802061cc09b7273e,USD
tie-781ebfe070db4ae496cad860667e89c6,USD
tie-f7fa730eecaf402e8e7b05a6d644b7b2,USD
tie-f426248cddcb4972aa9686cb9666addb,EUR
tie-d05126ceee2c496a983084b0eccf14ef,CAD
tie-dab4817c55c04650980ead2b6488e4d2,EUR
tie-c943556216d74c8aad1225363795b9a9,CRC
tie-ba1d387cf2474cdc90111e59ab9df25a,AUD
tie-e31a6e0b64cf45d28ff5b639881e4fa0,EUR
tie-cf28ba1e32a74fa884afc3e16f989cc3,EUR
tie-00dc190944cc480c8e79f19eb4b8a655,SAR
tie-865ed89cf2f347e79a84c34d53c5e90f,PHP
tie-89d13feeeff34f92ac45d0bc98843555,USD
tie-a3e4a34009dc4bbf8f6afb5cd295b92a,EUR
tie-8215a4a6efe54080a402d9d10c1347b8,KRW
tie-e03b05e842bc417b8b5afe6f3b68c67e,USD
tie-d4581f08c96f4b34b537c2fba3fa67b9,NZD
tie-2acb540e399947eca3f5dbe58b37de4e,EUR
tie-e7d6cc485a2f4467ba1f9ab6ca4459e2,EUR
tie-e71c07ce023e44619549600f3fa707f2,CAD
tie-8b07abedf2064bdb83c41b64c8f97512,KRW
tie-e4b9e278f172415c949f97171ae5281c,CAD
tie-70949446de9b4956a0dbb0eb1b57401f,XCD
tie-4b0721d761dc4ce7927651f0bdf60844,ILS
tie-539fa2818769458788806bbdaffd93f6,CAD
tie-49aadbdb6b7f446e9e063458e63b9437,JPY
tie-9fe94212ac6c418980661eb659099c5e,SEK
tie-ae1342b7ac9643b4b74375443659f8ff,USD
tie-c6f0dffc557a4d29be130fde44f75169,AUD
tie-c5699e293e004b0e81ae52eb52abec2f,NZD
tie-42b87dfd8ed7468ca5784b625593a1ac,CAD
tie-55bf8393648d4ed98240200303297b29,EUR
tie-7d6aecdebb50463e933f8f6f1505dd44,USD
tie-43c531b471b4469287593bdf988f9e56,CAD
tie-dbdb9346e93a481ab3c6175c4d9535bf,CNY
tie-6cddbddba0834eeea86ae470eff91cf1,PLN
tie-664ad47cedcc448bbfe0ef5f657376b9,USD
tie-5283c246dccb4fb3b3603b5e17610190,EUR
tie-3c9154b476ae4c428dd61b52de7e2e51,EUR
tie-19c8e04ad1d8410b997505d78383325f,TRY
tie-42a8feb3e96c4657a2d845ecc248eaae,AWG
tie-b2e087a9c7914a6fa5c143b2078a2c9b,USD
tie-7f55a2799a084caca6d2d93f49933704,IDR
tie-eacebb2eca444a81892f568082f7295a,EUR
tie-7b696faa3a2247e69f2bfa18f3970710,USD
tie-7c2e3f5c094547d58b06bf34ee4bce37,USD
tie-7649141942744cc7ac85de5f55179648,SEK
tie-9a3b619514634cb583d978343ca7f43d,USD
tie-8132a3dfe9484abfb6458923b7da52d2,EUR
tie-8d8e77e41ef0403f89dfac87f9b49c41,SBD
tie-d8904fe143d247c3a4d81f084c26c962,MXN
tie-10f5f0bdd77a40b0bfdb0eec47d875c9,CAD
tie-fd3303d49ef745078ce5eda31a05de42,CAD
tie-fbe6754d6c6441ab9d19890e1cff3722,GBP
tie-08a63ecdccbb4ee79c9edf36c2e56d36,MVR
tie-a4324f9a883445b0a170b93ad1098b85,USD
tie-604b33a1e007457d988bbaa438055591,USD
tie-0623b710beac435a8dc2b1a7820fcaff,USD
tie-d981ea08116e4a15aa474e33e59312bf,CAD
tie-6b83980dd42240d0909cc0c54f9b3416,KWD
tie-fedb23a8e9934971b7cb274d66bcc5ff,USD
tie-20145a5789c74f24a28a13a11eca2c4d,UAH
tie-b536c765d5d94afebbca1aa11d7f32ce,AUD
tie-8bd56f5b551d4161be2a560f07cf13a5,EUR
tie-0b580185957f44e1a56f15f6ea4cf943,RUB
tie-3393eed0c28d41c68f4624617753df29,CAD
tie-7d1edc7cb5e246b3b4b825eccc09a5e8,CAD
tie-b374727b3f4947a5aa2de0cd8b9a0567,ISK
tie-f76884155687440a87691d77aee9676d,USD
tie-e831d50b7ba0491ba70d4aea0c7c96a3,EUR
tie-3cc7fc9510174e5084feafaf134b1c22,CNY
tie-fabb005f07f7417fa3117b73a1863c27,CAD
tie-106d534c6efa4d8489ae78981fb2e86b,EUR
tie-50461a87b6e4458692c90c78c7799294,CHF
tie-c3945d09f0224c13a1a616b7a3d028df,USD
tie-97d95a21624240a7a926928d2a7b9767,CAD
tie-7a9d22665e934b7da7709d5103be6dae,ZAR
tie-9cb0392756e44b6f889b356d47aaa302,NZD
tie-f86b89734213492698d7eb9c9eee9bfa,CAD
tie-9d99f3fee7a443a4a009fbe83d960f57,RUB
tie-1e38468ac18d491c8338a282211bb9aa,USD
tie-76ffa6263cdc431e8963f52eb10d2cf3,CAD
tie-fc42a39ed67847a8a853822769db4160,USD
tie-6d73720d428a448c94534939053fe0f9,AUD
tie-d783ae213a974763b47385ad73e63542,JMD
tie-ddf5cb1a8e514b51b073cb6ab4f4d835,USD
tie-9aeef7d1c34a4ff39d0f6f355812a184,CHF
tie-74d9aef38e984b0c9d6e90631d027aec,CAD
tie-abb0e8bf56824f289ca11bece2a5d9db,EUR
tie-cce6f818a445442fa3bc1dd08dee1b3c,USD
tie-d552ba3fe25744c9a7c5ca3a8d36ed60,EUR
tie-5cd0964353fe40019bcd4f3d36b69180,USD
tie-2320f04bc93c48338e6d97b85d5647da,PHP
tie-c8b4d9e41c70471e967e71a05945a095,USD
tie-e1aa936d5e9e45828ded2ac9ef37e65b,KRW
tie-d37dccdf4d55433c9dacf54e40f624d7,USD
tie-224f333fd70f446b8ee59a79a55cb5b5,USD
tie-71022e2dbef24a23b102f2c22e54c464,SEK
tie-df38ca70e97c4933ad5c09f84adb0263,SGD
tie-7e42fe39807c4582855b70f9befff520,USD
tie-ae9f14c28ba6494192ef01a8d555d869,USD
tie-20160813-471557484,CAD
tie-e8ddd93bd9594fbcaac77f08fbed64d1,USD
tie-a6baeff9b88746e2b14a2bf3cab7b3ab,EUR
tie-39c7bd771a3640158cfc5c121bbdee23,USD
tie-bea5435d0c5f4c2a99a1174400894c0c,EUR
tie-34da64802f8444c9b58d82a0a0ce30a2,EUR
tie-58b40f1340134b968bf644bac231f310,XAF
tie-095ab407a02e49449a089b5135ca9fe2,CHF
tie-c4db409970e84cdbabe9d74401c9c16c,CAD
tie-67885b21333940b7b12cfb1c69614771,SAR
tie-deef35c8ba1f4c23b0589494fcce4032,EUR
tie-62e9b7dbaf23416d92fb188e89a2e4c5,NGN
tie-9cdfaa3196ab4712b06ce56b2d1c237e,NZD
tie-9e5e032cf878419a91b23da94f1301ae,EUR
tie-90b62382da13486b9ad4a6fb7454a4a8,EUR
tie-8e0e274790914ccf84d994d234630b30,NZD
tie-0ddf433854ec4060a442cab116076940,EUR
tie-0463a2774c86432baa4c2383cdba06eb,CLP
tie-c60036790a6d442ab3712202c0d7383a,CAD
tie-3662b801bd684674978dc8be0d30f22b,USD
tie-8cd665cca97644fda3b80ac9481ee98c,CAD
tie-7f5b1c0f10d649b2802194d43cb484b4,NPR
tie-b8385d8b7ab545298d82d3f6a9f18b33,GBP
tie-b59f744961ab4c0393fa8ff69778a5bf,EUR
tie-abacfdfc9c0d4ae682373a4f384698cb,USD
tie-f48780d279d3427cbf0430be94370e38,USD
tie-18c6103f72254df798ff26aafe2a3050,CNY
tie-f967c10e0e834e40bd1777c0a4369508,USD
tie-3d0941c51d0a4282ab5541796d0fbdc6,GBP
tie-25c2d39faea94d65bb9dc4be04ce302c,UAH
tie-63f845bb92124f78ac493442ea1275e6,CAD
tie-ae9b597783d74c31b08bf02613c74064,KWD
tie-e58e50e5cd87446087f9415fe4e466cf,USD
tie-346340c9d0e24feca147d26540878c42,EUR
tie-ac1751a14a1344498cf38cd266c7e14d,AUD
tie-a3e2190e3391413dae550c70df312525,CNY
tie-5e9e38c7697d4c2595ecc01bc1316dfd,SOS
tie-4cbf38d8055e4b6089d435d5d4cef471,USD
tie-41faecb5871e49458492d5bcd2238687,PHP
tie-25131ceedb8645799a41281663ed98b7,EUR
tie-29bbea7c908446b1b189a7bfcac2259f,USD
tie-10f6d75e879c49c5ab079467760ee250,EUR
tie-31d700bcb05a4b16a068da211bf314c2,SLL
tie-a5523d16fff04564a268d438f8bcc8f0,EUR
tie-97b57f89b13e412dbdafc8fed463c7fd,CRC
tie-793d38add4ff45aca2a523ed95954058,DKK
tie-2023db13d6d34e18b1d6bd4a3e5320fd,EUR
tie-1cd9ce9fc4c24700a75cdc6797baa4bb,USD
tie-c787f6ed73d8493993432bce4e0746b0,EUR
tie-468acbd3e5bc40c6a490b0a921e59607,CLP
tie-7f32c11d9d0747358cbe86b77c411fee,CAD
tie-be80ed9340074914a84ca7c7b67f2ac8,CHF
tie-8b2bab635bfb4a6790d8848e5d7df44c,EUR
tie-e974717622414691ba64861edfcbcb34,SEK
tie-6a7861ab278c446e953a2d5b2c9b7627,USD
tie-380e70baf40c4c5d827318809db01aa7,USD
tie-7930f92097d04ebb9871001721627dbf,USD
tie-c048c45d9deb4450bf048814b87fb043,AED
tie-b58b670f073747e5b1b26b06f598c8be,KRW
tie-b8e9e8da9caf4190939703346f62a176,USD
tie-2b1d728a7fb543c09ebb27e70ad8b189,USD
tie-dd89df3ac815456a966b7a584e931fa5,PLN
tie-54a22b94d4634d47a0b52ca32052d6b9,CAD
tie-e11914bf11cc405e90ebdc64bb2ab18a,CAD
tie-d143ecf18d164338944dc7c308b978c0,SZL
tie-71d54c211e3d4887b28efc8612bb4159,SGD
tie-032de74bcf864219b356c7736320ecaa,SGD
tie-0831140fc583446a953b265ed6fcc8be,USD
tie-1ce588be3c9b4a8898d237f8b14a7663,AUD
tie-5b07713ec4b44654bada8815a34ce379,EUR
tie-d2385b5a11f2462385eb931abc119c2d,JPY
tie-e4c9196fcba84962b8d5157e7e7e4b24,XCD
tie-b703231fb83745e9893263ccbb02b339,THB
tie-c5910b17252d4703ae3ccfbe5707668f,NIO
tie-b32a42e4aea549a1ae8ea2bfcbcafbf1,EUR
tie-77b1e67d2b074b83b81c80dffb58d652,KRW
tie-f5280b3771734896832703086c79c3f5,CAD
tie-686d476da7534b11aee223bc27ec481d,USD
tie-1a80904e802c4e4287bbb0358955191e,USD
tie-2131391ca7a94d29b659b9a87410de2a,EUR
tie-5026f5348f664bb783fd7aa6c346fa36,CRC
tie-9da0b79418084e2ebdacce495aa67219,AUD
